OBJECTID,ZCODE_VERSION,ZONE_DESCRIPTION,NBHD_CONTEXT,ZONE_DISTRICT_GROUP,ZONE_USE_FORM,ZONE_DISTRICT,ZONE_DIST_TYPE,OVERLAY_DISTRICT,WAIVERS,CONDITIONS,PUD_NUM,PUD_STD_ZONE_DIST,ORD_NUM,ORD_YEAR,PBG,NOTES,PUD_DOCUMENT,GLOBALID,HEIGHT_STORIES,ADU,Shape_Area,Shape_Length
17949,2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-12,Commercial Mixed Use,,,,,,553,2021,,,NA.pdf,4ec913ab-20fb-4e7a-aa35-db305321c7ef,12,Yes,195349.7549,1902.098041
17950,2010,Single Unit  (SU),URBAN,U-SU,SU,U-SU-B,Residential,CO-8,,,,,1304,2024,,,NA.pdf,4f1c7e8c-1e9f-4b6d-b02b-b4c625fe2160,,Yes,6201.423828,404.6618948
17951,2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-20,Commercial Mixed Use,DO-7,,,,,83,2021,,,NA.pdf,4f1edf50-a572-4a79-b4d9-434de440c9be,20,Yes,214437.1909,1909.290018
17952,2010,Open Space - Public Parks  (OS-A),SPECIAL OPEN SPACE,OS,999,OS-A,Open Space,,,,,,1025,2022,,,NA.pdf,4f503189-dc29-4922-a75e-ce4ab9778d2a,,No,5522890.477,32817.42888
17953,2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-12,Commercial Mixed Use,,,,,,333,2010,,,NA.pdf,4fc1e8be-76bf-4fd5-b7d4-63ae39305c5e,12,Yes,262403.4521,2252.931301
17954,2010,Single Unit  (SU),URBAN,U-SU,SU,U-SU-B,Residential,,,,,,1304,2024,,,NA.pdf,4feefd4b-f421-4958-ad9a-216506cc759b,,Yes,6334.512207,408.8734615
17955,2010,Main Street  (MS),URBAN CENTER,C-MS,MS,C-MS-5,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,NA.pdf,5029d4e1-5aa8-4b3a-9d57-c7818570b76e,5,Yes,27551.93506,663.9210541
17956,2010,"Multi Unit  (MU, RH, RO)",URBAN,U-RH,RH,U-RH-3A,Residential,,,,,,333,2010,,,NA.pdf,5093735f-291f-4ead-90c5-fe5d810083c8,3,Yes,521187.311,3244.453342
17958,2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-8,Commercial Mixed Use,,,,,,333,2010,,,NA.pdf,5173f4f8-c02c-4659-92fa-5aa9aa37f5af,8,Yes,20830.56396,576.2627188
17959,2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-3,Commercial Mixed Use,DO-7,,,,,15,2018,,,NA.pdf,51a76b4d-605b-4b0c-bd97-2a74d736278e,3,Yes,13540.44629,493.1126377
17960,2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-3,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,NA.pdf,51bfb7f1-9d58-461b-b95a-b2b8086d584c,3,Yes,2346603.344,16502.47553
17961,2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-3,Commercial Mixed Use,,,,,,333,2010,,,NA.pdf,52919130-985f-4d95-9d68-a8e669d706a4,3,Yes,51432.01514,1226.290098
17962,2010,"Multi Unit  (MU, RH, RO)",URBAN,U-RH,RH,U-RH-2.5,Residential,,,,,,333,2010,,,NA.pdf,52997c82-3b52-41fb-ab87-b18ceaa3b13f,2.5,Yes,671424.7456,4555.856218
17963,2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-5,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,NA.pdf,529e0e78-a3ee-451f-a49d-e335778d9748,5,Yes,325712.9985,2758.859026
17964,2010,"Multi Unit  (MU, RH, RO)",URBAN,U-RH,RH,U-RH-2.5,Residential,,,,,,333,2010,,,NA.pdf,52ab10f5-856c-4399-af76-8e7358ff3453,2.5,Yes,69283.62793,1299.28668
17965,2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-16,Commercial Mixed Use,DO-7,,,,,83,2020,,,NA.pdf,534388a6-5fc5-4d68-a47c-a49b1d1db05f,16,Yes,94575.67278,1420.205698
17966,2010,Industrial - Light  (I-A),SPECIAL INDUSTRIAL,I,999,I-A,Industrial,UO-2,,,,,333,2010,,,NA.pdf,535b8db1-2812-4140-9eac-91d396915337,,No,200450.0459,2510.366882
17967,2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2,Commercial Mixed Use,,,,,,498,2017,,"Includes South 4"""" L13 (Parcel is not accurate)",NA.pdf,53758fae-e66d-4784-85a0-a62167e142be,2,Yes,8447.60791,370.5977368
17968,2010,"Multi Unit  (MU, RH, RO)",URBAN,U-RH,RH,U-RH-2.5,Residential,UO-3,,,,,333,2010,,,NA.pdf,5394926c-876f-46ae-ada4-fb4e9ab92e83,2.5,Yes,32243.59521,726.2743965
17969,2010,Main Street  (MS),GENERAL URBAN,G-MS,MS,G-MS-3,Commercial Mixed Use,,,,,,333,2010,,,NA.pdf,53ba493b-f1f7-458d-8c36-9ae9d6976a45,3,Yes,10040.55127,504.6805523
17970,2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2,Commercial Mixed Use,,,,,,449,2019,,,NA.pdf,544ff1c8-1b5c-43e1-aa2d-806c2544a5b8,2,Yes,37268.52148,777.0069496
17971,2010,"Multi Unit  (MU, RH, RO)",GENERAL URBAN,G-MU,MU,G-MU-3,Residential,,,,,,244,2014,,,NA.pdf,54bf68c8-adea-4182-af8c-ac876c4f3b4e,3,Yes,39325.57617,795.5095635
17972,2010,Single Unit  (SU),URBAN,U-SU,SU,U-SU-B,Residential,,,,,,1304,2024,,,NA.pdf,54ce5298-687d-405c-8cef-81169e86d6dc,,Yes,5499500.057,11156.0982
17973,2010,Single Unit  (SU),URBAN,U-SU,SU,U-SU-B,Residential,CO-8,,,,,1304,2024,,,NA.pdf,55260a03-a0a6-4a44-85fc-e7757fa9522e,,Yes,6071.854004,405.8696694
17974,2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-20,Commercial Mixed Use,,,,,,579,2023,,,NA.pdf,560a4e9c-00df-49a6-b602-4b0df883810a,20,Yes,556817.1909,4584.005161
17975,2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,,,,,,554,2014,,,NA.pdf,5615c709-bbf1-4d96-97c6-ba99a4b4d542,5,Yes,7259323.411,42765.92484
17977,2010,Residential Mixed Use  (RX),URBAN,U-RX,RX,U-RX-5,Residential,,,,,,333,2010,, ,NA.pdf,568cdb9c-6743-4821-8f98-02b914090a62,5,Yes,58890.83643,1128.651717
17979,2010,Main Street  (MS),URBAN CENTER,C-MS,MS,C-MS-8,Commercial Mixed Use,,,,,,333,2010,,,NA.pdf,5695fdc7-f0df-44e7-9c9a-1ba47ba52036,8,Yes,25179.00684,635.857652
17980,2010,Single Unit  (SU),URBAN EDGE,E-SU,SU,E-SU-DX,Residential,,,,,,1304,2024,,,NA.pdf,56a79ccf-7786-40c8-a7f8-c8e7143017ba,,Yes,4455475.483,10578.92842
17981,2010,"Downtown  (AS, C, CPV, GT, LD, TD)",DOWNTOWN,D-CPV,999,D-CPV-C,Commercial Mixed Use,,,,,,1140,2024,,,NA.pdf,56e29e0b-e5c9-4e29-b783-13b19347a83a,,No,5014396.222,20825.82116
17982,2010,"Multi Unit  (MU, RH, RO)",GENERAL URBAN,G-RH,RH,G-RH-3,Residential,DO-10,,,,,1647,2022,,"Ords 20100333, 20140247, 20200285",NA.pdf,571f2042-af07-4924-9e89-3135d961133d,3,Yes,66759.90137,1263.78332
17983,2010,Residential Mixed Use  (RX),URBAN,U-RX,RX,U-RX-3,Residential,,,,,,1361,2019,,,NA.pdf,57e344ef-a93c-48e8-a376-46927b3ca390,3,Yes,30322.59473,697.7798069
17984,2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-3,Commercial Mixed Use,DO-7,,,,,58,2019,,,NA.pdf,58afc187-9da3-4a38-ab32-158838b0a8fa,3,Yes,19607.40771,799.9237279
17985,2010,"Multi Unit  (MU, RH, RO)",GENERAL URBAN,G-RH,RH,G-RH-3,Residential,DO-10,,,,,1647,2022,,,NA.pdf,5941615f-6056-46d8-a924-dc6615ab40f4,3,Yes,13963.27295,504.6545467
17986,2010,"Multi Unit  (MU, RH, RO)",URBAN,U-RH,RH,U-RH-2.5,Residential,UO-3,,,,,333,2010,,,NA.pdf,594be110-8ebd-46d9-9337-550e60322bdb,2.5,Yes,957133.7222,7537.999349
17987,2010,"Multi Unit  (MU, RH, RO)",URBAN,U-RH,RH,U-RH-2.5,Residential,"CO-2, UO-1, UO-2",,,,,333,2010,,Ord. 255-13 add CO-2 Overlay,NA.pdf,596952d8-90fe-4f1c-b533-b8fb8b28bba2,2.5,Yes,41884.20898,828.3672063
17988,2010,"Multi Unit  (MU, RH, RO)",URBAN,U-RH,RH,U-RH-2.5,Residential,,,,,,333,2010,,,NA.pdf,59999730-83a7-49f9-8edb-a7422f3cc646,2.5,Yes,74805.68701,1228.971688
17989,2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-12,Commercial Mixed Use,DO-1,,,,,333,2010,,Design Review District,NA.pdf,59b67afc-a303-4673-a2ca-3090f9395210,12,Yes,1088204.748,5291.65378
17990,2010,"Multi Unit  (MU, RH, RO)",SUBURBAN,S-MU,MU,S-MU-5,Residential,,,,,,461,2023,,,NA.pdf,59c65b89-316c-49bb-be7b-2bf9c86429c1,5,Yes,64536.1875,1044.669005
17991,2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,NA.pdf,59e886f8-e251-4df8-aa37-b1cf68b84673,5,Yes,465943.874,3499.783714
17993,2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-3,Commercial Mixed Use,,,,,,333,2010,,,NA.pdf,5a2f37ea-d59a-4160-b19d-1f53fda6fdf2,3,Yes,66349.8208,1607.216793
17994,2010,"Multi Unit  (MU, RH, RO)",URBAN,U-RH,RH,U-RH-2.5,Residential,UO-3,,,,,333,2010,,,NA.pdf,5a37798f-f775-4b8e-a346-7cfac591f815,2.5,Yes,246118.5103,2151.539784
17995,2010,"Multi Unit  (MU, RH, RO)",SUBURBAN,S-MU,MU,S-MU-3,Residential,UO-3,,,,,333,2010,,,NA.pdf,5a47df27-32b7-4b53-9294-1a0af1ba810a,3,Yes,197574.189,1820.769061
17996,2010,"Multi Unit  (MU, RH, RO)",URBAN,U-RH,RH,U-RH-2.5,Residential,CO-2,,,,,333,2010,,Ord. 255-13 add CO-2 Overlay,NA.pdf,5a7359f1-d9e0-40aa-9b03-f0ff52405340,2.5,Yes,775408.7739,9999.786754
17997,2010,"Multi Unit  (MU, RH, RO)",URBAN,U-RH,RH,U-RH-2.5,Residential,,,,,,333,2010,,,NA.pdf,5ae4ad1b-c2f7-4f6c-8ded-0ff71efdd737,2.5,Yes,304226.4023,4018.612594
17998,2010,Two Unit  (TU),URBAN EDGE,E-TU,TU,E-TU-B,Residential,,,,,,333,2010,,,NA.pdf,5b0410e9-60a7-481b-b57b-91f64c6a5da8,,Yes,602139.4951,3744.509267
17999,2010,Single Unit  (SU),URBAN,U-SU,SU,U-SU-A,Residential,,,,,,1304,2024,,,NA.pdf,5b23b2c0-8e0c-4f15-a186-d11bdaa34adb,,Yes,3931518.529,17964.32114
18001,2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-2,Commercial Mixed Use,,,,,,333,2010,,,NA.pdf,5b8fa7d1-dabc-4495-9427-5f8429349366,2,Yes,325684.8955,2744.433193
18002,2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-8,Commercial Mixed Use,DO-9,,,,,1647,2022,,457-2014,NA.pdf,5c4d8e65-b189-46f4-8e3c-12bf1427eb92,8,Yes,164699.7559,2185.113611
18003,2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2X,Commercial Mixed Use,,,,,,877,2018,,,NA.pdf,5c5f8db4-53f2-457b-88be-0815e5e2596a,2,Yes,13055.59375,457.0874777
18004,1956,Former Chapter 59 Zone,SPECIAL PUD,PUD,999,PUD,PUD,,,,545,,27,2003,,,PUD 545.pdf,5c620877-318e-47e2-bd54-7532a6932071,,No,50522.78467,930.7283793
18005,2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-3,Commercial Mixed Use,,,,,,333,2010,,,NA.pdf,5cc47a0f-b183-4751-9193-b1223978ca5a,3,Yes,42187.7041,957.9018981
18006,2010,Single Unit  (SU),URBAN EDGE,E-SU,SU,E-SU-DX,Residential,,,,,,1304,2024,,,NA.pdf,5ce2ded7-141f-45ed-b41f-85f4966d97af,,Yes,249531.1729,2396.290665
18007,2010,"Planned Unit Development  (PUD-D, PUD-G)",SPECIAL PUD,PUD,999,PUD-G,PUD,,,,#33,CMP-EI2,420,2024,,"Sub Areas A, B, C",PUD_G_33.pdf,5cec13e8-aadd-4d81-8090-42815cc985c0,,No,77743.55566,1538.059828
18008,2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,,,,,,333,2010,,,NA.pdf,5d09078e-e84c-49c1-a7b2-0d5cd38bb67f,5,Yes,250776.6261,8671.809208
18009,2010,Single Unit  (SU),URBAN,U-SU,SU,U-SU-H,Residential,,,,,,1304,2024,,,NA.pdf,5dc101de-7daf-4eeb-98b2-f49355f3221a,,Yes,2686913.301,20854.91834
18010,2010,"Multi Unit  (MU, RH, RO)",SUBURBAN,S-MU,MU,S-MU-12,Residential,UO-3,,,,,333,2010,,,NA.pdf,5ded103d-f731-4d73-b88f-53eeb06276ea,12,Yes,66483.51416,1117.197129
18011,2010,"Multi Unit  (MU, RH, RO)",SUBURBAN,S-RH,RH,S-RH-2.5,Residential,,,,,,306,2018,,Changed from -TH- Ord 306-2018,NA.pdf,5e2397d0-7567-43df-a1e5-70acc6e41dbc,2.5,Yes,232084.1846,3132.704321
18012,2010,"Multi Unit  (MU, RH, RO)",GENERAL URBAN,G-RO,RO,G-RO-3,Residential,,,,,,333,2010,,,NA.pdf,5e287f20-d415-4b29-bfa0-d235db485d0d,3,Yes,1454339.92,10591.95653
18013,2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-8,Commercial Mixed Use,,,,,,1540,2018,,,NA.pdf,5e2b1151-e7da-4f18-8ff5-cc334d8806db,8,Yes,31516.49365,711.4120285
18014,2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-8,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,NA.pdf,5e51f0f0-c37c-4ee8-8438-7b4c708ff6b1,8,Yes,97325.31885,1450.107235
18015,1956,Former Chapter 59 Zone,SPECIAL PUD,PUD,999,PUD,PUD,,,,429,,263,1997,,,PUD 429.pdf,5e85b349-b87d-4867-aa14-a497e581dda4,,No,10128.70947,453.2035645
18016,2010,"Multi Unit  (MU, RH, RO)",URBAN,U-RH,RH,U-RH-2.5,Residential,,,,,,333,2010,,,NA.pdf,5e980362-cab1-4307-96ab-36b0882aebcb,2.5,Yes,63868.32813,1118.784418
18017,2010,Single Unit  (SU),URBAN,U-SU,SU,U-SU-C,Residential,,,,,,1304,2024,,,NA.pdf,5ef2d1f3-5240-4e35-b90b-35bb9e8638a1,,Yes,13209.48145,488.9902963
18018,2010,Single Unit  (SU),URBAN EDGE,E-SU,SU,E-SU-D,Residential,,,,,,1304,2024,,,NA.pdf,5fb0687c-af10-46d6-b324-4d7f3c192065,,Yes,2690878.633,11247.5719
18019,2010,Main Street  (MS),URBAN,U-MS,MS,U-MS-3,Commercial Mixed Use,,,,,,333,2010,,,NA.pdf,5fc6798a-a3f0-4798-9417-5818817c5990,3,Yes,79316.06152,1485.057987
18020,2010,Main Street  (MS),URBAN CENTER,C-MS,MS,C-MS-5,Commercial Mixed Use,,,,,,333,2010,,,NA.pdf,5fee918a-fce9-4992-a859-ca3426c3af75,5,Yes,75794.85938,1193.460856
18021,2010,"Mixed Use  (MX, M-GMX)",SUBURBAN,S-MX,MX,S-MX-5,Commercial Mixed Use,,,,,,333,2010,,,NA.pdf,5ff600fc-635f-4f61-b3d2-1dda65818a39,5,Yes,157416.625,1811.694957
18022,2010,Main Street  (MS),GENERAL URBAN,G-MS,MS,G-MS-5,Commercial Mixed Use,,,,,,399,2023,,,NA.pdf,6086553c-eecd-4d2e-ad91-728724f87f78,5,Yes,50121.25244,947.9470343
18023,2010,Residential Mixed Use  (RX),URBAN CENTER,C-RX,RX,C-RX-8,Residential,,,,,,292,2020,,,NA.pdf,61a6ed10-7892-4e46-b2e4-13bc00d1e586,8,Yes,51820.47852,960.3476929
18024,2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,DO-9,,,,,1647,2022,,,NA.pdf,626f05a9-c71c-4f7d-b3ed-fe51709f22dc,5,Yes,134331.314,1617.867964
18025,2010,"Industrial - Mixed Use  (I-MX, M-IMX)",SPECIAL INDUSTRIAL,I-MX,MX,I-MX-3,Commercial Mixed Use,UO-2,,,,,333,2010,,Commercial MU per definitions in code,NA.pdf,62866c39-68a2-4790-a58f-f994d047ee35,3,Yes,15913.23682,510.0555506
18026,2010,Main Street  (MS),GENERAL URBAN,G-MS,MS,G-MS-3,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,NA.pdf,62a324ed-e476-4b6a-bca4-d2df7b21890b,3,Yes,87928.38672,1289.671979
18027,2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-8,Commercial Mixed Use,UO-2,,,,,333,2010,, ,NA.pdf,63117a2e-df3a-4b9d-9a9f-acca81a0087d,8,Yes,29291.67041,685.7243535
18028,2010,Main Street  (MS),URBAN CENTER,C-MS,MS,C-MS-5,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,NA.pdf,631feb86-4475-49da-a0fa-2f45a81d3c71,5,Yes,14586.7417,517.0445244
18029,2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-3,Commercial Mixed Use,,,,,,352,2014,,,NA.pdf,6346a69c-ffc4-462e-ac74-c4268f6e62eb,3,Yes,119567.4287,1384.608358
18030,2010,Main Street  (MS),URBAN CENTER,C-MS,MS,C-MS-5,Commercial Mixed Use,"UO-1, UO-2",,,,,333,2010,,,NA.pdf,64470e26-12c6-419f-9404-c7bcfb22420b,5,Yes,51275.4707,987.613823
18031,1956,Former Chapter 59 Zone,SPECIAL PUD,PUD,999,PUD,PUD,,,,326,,749,1992,,,PUD 326.pdf,648fb7e1-b9f9-4024-8f84-6b5606584348,,No,44434.45117,866.5097451
18033,2010,"Multi Unit  (MU, RH, RO)",URBAN,U-RH,RH,U-RH-3A,Residential,UO-3,,,,,333,2010,,,NA.pdf,64d60f92-229e-45b4-9a04-4c3095402a27,3,Yes,218506.6084,2550.744021
18034,2010,Main Street  (MS),URBAN EDGE,E-MS,MS,E-MS-3,Commercial Mixed Use,DO-8,,,,,1567,2023,,,NA.pdf,65022f9a-09ac-48b6-a583-d04e6d22e1f0,3,Yes,627394.4736,4827.437054
18035,2010,"Multi Unit  (MU, RH, RO)",SUBURBAN,S-MU,MU,S-MU-3,Residential,,,,,,810,2021,,,NA.pdf,650dd94b-c18c-4fe0-bdc0-8031b6ec0bac,3,Yes,129328.27,1647.743285
18036,2010,"Multi Unit  (MU, RH, RO)",GENERAL URBAN,G-MU,MU,G-MU-3,Residential,UO-3,,,,,333,2010,,,NA.pdf,6540f04c-664c-471e-9e78-7f06b0de2671,3,Yes,487820.792,4940.293433
18037,2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-2,Commercial Mixed Use,,,,,,333,2010,,,NA.pdf,659b5e43-d024-4b0a-8397-7459dbb7786b,2,Yes,123834.5234,1740.259351
18038,2010,"Multi Unit  (MU, RH, RO)",SUBURBAN,S-MU,MU,S-MU-3,Residential,,,,,,1644,2025,,,NA.pdf,660ff03b-a215-474f-883a-1c3e68e13865,3,Yes,100096.4229,1579.523615
18039,2010,Single Unit  (SU),URBAN EDGE,E-SU,SU,E-SU-B,Residential,,,,,,508,2012,,,NA.pdf,662f87c4-7f9a-4d5f-aa5d-2de08749e1f1,,No,4479569.515,17422.7147
18040,2010,"Mixed Use  (MX, M-GMX)",URBAN EDGE,E-MX,MX,E-MX-3,Commercial Mixed Use,,,,,,966,2020,, ,NA.pdf,66696d0a-f7f9-4f2d-b463-2c636204cc38,3,Yes,269625.8188,2598.025069
18041,2010,"Mixed Use  (MX, M-GMX)",GENERAL URBAN,G-MX,MX,G-MX-3,Commercial Mixed Use,,,,,,723,2021,,,NA.pdf,66786ab7-8cce-48e2-a742-c484b926cd2a,3,Yes,20092.72705,579.5395483
18042,2010,"Industrial - Mixed Use  (I-MX, M-IMX)",SPECIAL INDUSTRIAL,I-MX,MX,I-MX-5,Commercial Mixed Use,,,,,,1603,2022,,Commercial MU per definitions in code,NA.pdf,67b533b3-a82f-4a5b-a456-092958261bbe,5,Yes,24919.87744,631.8903992
18043,2010,Main Street  (MS),GENERAL URBAN,G-MS,MS,G-MS-3,Commercial Mixed Use,,WVRS,,,,1143,2017,,,NA.pdf,67f778b4-374e-4f85-b83c-aaae3360d741,3,Yes,48849.76221,1285.128985
18044,2010,Single Unit  (SU),SUBURBAN,S-SU,SU,S-SU-D,Residential,,,,,,333,2010,,,NA.pdf,68348194-6fdd-4f31-9341-c438b9fccee4,,No,32859464.88,56599.84716
18045,2010,"Multi Unit  (MU, RH, RO)",GENERAL URBAN,G-RH,RH,G-RH-3,Residential,DO-10,,,,,1647,2022,,,NA.pdf,6834ef32-65db-4fde-b279-9a14fcf8d28b,3,Yes,65502.25488,1344.906405
18046,2010,"Planned Unit Development  (PUD-D, PUD-G)",SPECIAL PUD,PUD,999,PUD-G,PUD,,,,#31,"U-SU-A1, U-SU-B1",710,2023,,,PUD_G_31.pdf,68724405-7182-454d-8684-1e967b5b3f80,,No,19754.96826,573.0723383
18047,2010,"Industrial - Mixed Use  (I-MX, M-IMX)",SPECIAL INDUSTRIAL,I-MX,MX,I-MX-5,Commercial Mixed Use,DO-7,,,,,425,2022,,Commercial MU per definitions in code,NA.pdf,69326434-7039-4625-91ef-4d6725b38384,3,Yes,11220.19775,465.5238811
18048,2010,"Multi Unit  (MU, RH, RO)",GENERAL URBAN,G-RH,RH,G-RH-3,Residential,DO-10,,,,,1647,2022,,,NA.pdf,693a22c5-5e22-403f-a9e5-59130030c114,3,Yes,39271.62109,1046.287081
18049,1956,Former Chapter 59 Zone,SPECIAL PUD,PUD,999,PUD,PUD,,,,510,,202,2001,,,PUD 510.pdf,698f143a-bc7c-4efe-8a74-c50c05807ee7,,No,26792.60645,755.6344794
18050,2010,Single Unit  (SU),URBAN EDGE,E-SU,SU,E-SU-D,Residential,,,,,,1304,2024,,,NA.pdf,699125da-1da6-4ba8-8652-497fdc574ecb,,Yes,1229984.087,6504.48706
18051,2010,Single Unit  (SU),URBAN,U-SU,SU,U-SU-C,Residential,CO-8,,,,,1304,2024,,,NA.pdf,69abcc5a-5ae9-4a76-9848-0e4c4e634d9f,,Yes,6270294.077,13902.25332
18052,1956,Former Chapter 59 Zone,,,999,R-2-A,Residential,,,,,,338,1960,PBG,,NA.pdf,6a09ee98-c20a-464f-bbc5-1580a349593e,,No,48805.21045,941.5173889
18053,2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,DO-9,,,,,1647,2022,,20180619 - amended small area 146 Madison only,NA.pdf,6a3fce7a-b843-45dd-bd30-3c81150a9d3f,5,Yes,254173.2715,2173.366146
18054,2010,"Industrial - Mixed Use  (I-MX, M-IMX)",SPECIAL INDUSTRIAL,I-MX,MX,I-MX-3,Commercial Mixed Use,,,,,,333,2010,,Commercial MU per definitions in code,NA.pdf,6a5bcf7a-cb68-406c-be06-8d8bb23abbad,3,Yes,756737.1738,5067.573873
18055,2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-8,Commercial Mixed Use,,,,,,333,2010,,,NA.pdf,6a6e48d5-1fa3-4a34-b3cb-81cb62c7d2df,8,Yes,119762.814,1437.581372
18056,2010,Single Unit  (SU),URBAN,U-SU,SU,U-SU-B,Residential,CO-8,,,,,1304,2024,,,NA.pdf,6a96027d-e785-4a6e-a561-b0a6656f973e,,Yes,2428021.207,6563.536917
18057,2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-5,Commercial Mixed Use,DO-1,,,,,333,2010,,Design Review District,NA.pdf,6b46582d-720c-483c-9ccb-ee71159f78ea,5,Yes,38788.67676,797.8553728
18058,2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-8,Commercial Mixed Use,DO-1,,,,,333,2010,,Design Review District,NA.pdf,6b61c06c-f98d-43f3-b327-86b70d9e9cb0,8,Yes,290035.0942,3973.90567
18059,2010,"Mixed Use  (MX, M-GMX)",URBAN,U-MX,MX,U-MX-2,Commercial Mixed Use,,,,,,333,2010,,,NA.pdf,6b86a5a1-ddfa-46af-8d8f-8636dcf93c2e,2,Yes,101568.0142,1454.04079
18060,2010,Residential Mixed Use  (RX),URBAN,U-RX,RX,U-RX-5,Residential,,,,,,1543,2019,,,NA.pdf,6bd7b205-8541-4c94-b2fd-6a4b808690c6,5,Yes,103776.5332,1329.863772
18061,2010,Two Unit  (TU),URBAN EDGE,E-TU,TU,E-TU-B,Residential,,,,,,333,2010,,,NA.pdf,6c8e0485-9715-48d8-97c2-0ab4752de7cb,,Yes,772242.0371,5531.132609
18062,2010,Two Unit  (TU),URBAN,U-TU,TU,U-TU-C,Residential,,,,,,1047,2023,,,NA.pdf,6cc50a8c-ba2b-4f89-9a81-896d1b80096a,,Yes,17090.96973,533.0424803
18063,2010,Main Street  (MS),URBAN CENTER,C-MS,MS,C-MS-8,Commercial Mixed Use,,,,,,333,2010,,,NA.pdf,6cca0182-e5b1-4696-8c4d-8a2685da5538,8,Yes,20713.80322,581.678062
18064,1956,Former Chapter 59 Zone,,,999,B-8-G,Commercial Mixed Use,,,,,,660,1994,PBG,,NA.pdf,6d6f7b1d-c817-4b91-845f-8de9cb39e88e,,No,386491.7153,2762.79056
18065,2010,"Industrial - Mixed Use  (I-MX, M-IMX)",SPECIAL INDUSTRIAL,I-MX,MX,I-MX-8,Commercial Mixed Use,"UO-2, DO-7",,,,,15,2018,,Commercial MU per definitions in code,NA.pdf,6d7e777c-f105-4a78-9044-9823f06becbd,8,Yes,505542.8055,5028.624449
18066,2010,Single Unit  (SU),URBAN,U-SU,SU,U-SU-B,Residential,,,,,,1304,2024,,,NA.pdf,6e66aa17-271c-433c-8151-c5762ee9213a,,Yes,20818207.09,41488.38483
18067,2010,"Mixed Use  (MX, M-GMX)",URBAN CENTER,C-MX,MX,C-MX-8,Commercial Mixed Use,,,,,,1008,2019,,,NA.pdf,6e8adde7-dde9-407b-90a8-80b255fb2ba3,8,Yes,182915.1631,1862.32053
18068,2010,Main Street  (MS),URBAN CENTER,C-MS,MS,C-MS-8,Commercial Mixed Use,,,,,,333,2010,,,NA.pdf,6ea68114-fe45-4263-ad9e-1ee844bc7d3d,8,Yes,75532.69141,1369.1361
